country_id,date,cases,deaths,cases_14_100k,cases_100k
SI,9/28/2020,5350,136,76.65,257.1
SI,9/29/2020,5394,136,74.82,259.21
SI,9/30/2020,5487,138,73.38,263.68
SI,10/1/2020,5690,138,78.43,273.44
SI,10/2/2020,5865,138,80.25,281.85
SI,10/3/2020,6103,140,86.21,293.29
SI,10/4/2020,6330,140,91.79,304.19
SI,10/5/2020,6498,140,97.46,312.27
SK,12/31/2019,0,0,0,0
SK,1/1/2020,0,0,0,0
SK,1/2/2020,0,0,0,0
SK,1/3/2020,0,0,0,0
SK,1/4/2020,0,0,0,0
SK,1/5/2020,0,0,0,0
SK,1/6/2020,0,0,0,0
SK,1/7/2020,0,0,0,0
SK,1/8/2020,0,0,0,0
SK,1/9/2020,0,0,0,0
SK,1/10/2020,0,0,0,0
SK,1/11/2020,0,0,0,0
SK,1/12/2020,0,0,0,0
SK,1/13/2020,0,0,0,0
SK,1/14/2020,0,0,0,0
SK,1/15/2020,0,0,0,0
SK,1/16/2020,0,0,0,0
SK,1/17/2020,0,0,0,0
SK,1/18/2020,0,0,0,0
SK,1/19/2020,0,0,0,0
SK,1/20/2020,0,0,0,0
SK,1/21/2020,0,0,0,0
SK,1/22/2020,0,0,0,0
SK,1/23/2020,0,0,0,0
SK,1/24/2020,0,0,0,0
SK,1/25/2020,0,0,0,0
SK,1/26/2020,0,0,0,0
SK,1/27/2020,0,0,0,0
SK,1/28/2020,0,0,0,0
SK,1/29/2020,0,0,0,0
SK,1/30/2020,0,0,0,0
SK,1/31/2020,0,0,0,0
SK,2/1/2020,0,0,0,0
SK,2/2/2020,0,0,0,0
SK,2/3/2020,0,0,0,0
SK,2/4/2020,0,0,0,0
SK,2/5/2020,0,0,0,0
SK,2/6/2020,0,0,0,0
SK,2/7/2020,0,0,0,0
SK,2/8/2020,0,0,0,0
SK,2/9/2020,0,0,0,0
SK,2/10/2020,0,0,0,0
SK,2/11/2020,0,0,0,0
SK,2/12/2020,0,0,0,0
SK,2/13/2020,0,0,0,0
SK,2/14/2020,0,0,0,0
SK,2/15/2020,0,0,0,0
SK,2/16/2020,0,0,0,0
SK,2/17/2020,0,0,0,0
SK,2/18/2020,0,0,0,0
SK,2/19/2020,0,0,0,0
SK,2/20/2020,0,0,0,0
SK,2/21/2020,0,0,0,0
SK,2/22/2020,0,0,0,0
SK,2/23/2020,0,0,0,0
SK,2/24/2020,0,0,0,0
SK,2/25/2020,0,0,0,0
SK,2/26/2020,0,0,0,0
SK,2/27/2020,0,0,0,0
SK,2/28/2020,0,0,0,0
SK,2/29/2020,0,0,0,0
SK,3/1/2020,0,0,0,0
SK,3/2/2020,0,0,0,0
SK,3/3/2020,0,0,0,0
SK,3/4/2020,0,0,0,0
SK,3/5/2020,0,0,0,0
SK,3/6/2020,0,0,0,0
SK,3/7/2020,1,0,0.02,0.02
SK,3/8/2020,3,0,0.06,0.06
SK,3/9/2020,5,0,0.09,0.09
SK,3/10/2020,5,0,0.09,0.09
SK,3/11/2020,7,0,0.13,0.13
SK,3/12/2020,10,0,0.18,0.18
SK,3/13/2020,21,0,0.39,0.39
SK,3/14/2020,30,0,0.55,0.55
SK,3/15/2020,44,0,0.81,0.81
SK,3/16/2020,61,0,1.12,1.12
SK,3/17/2020,84,0,1.54,1.54
SK,3/18/2020,97,0,1.78,1.78
SK,3/19/2020,107,0,1.96,1.96
SK,3/20/2020,123,0,2.24,2.26
SK,3/21/2020,137,0,2.46,2.51
SK,3/22/2020,178,0,3.17,3.27
SK,3/23/2020,185,0,3.3,3.39
SK,3/24/2020,191,0,3.38,3.5
SK,3/25/2020,204,0,3.56,3.74
SK,3/26/2020,216,0,3.58,3.96
SK,3/27/2020,226,0,3.6,4.15
SK,3/28/2020,295,0,4.61,5.41
SK,3/29/2020,295,0,4.29,5.41
SK,3/30/2020,336,0,4.62,6.16
SK,3/31/2020,336,0,4.38,6.16
SK,4/1/2020,363,0,4.7,6.66
SK,4/2/2020,400,0,5.08,7.34
SK,4/3/2020,426,0,5.3,7.82
SK,4/4/2020,450,0,4.99,8.26
SK,4/5/2020,471,0,5.25,8.64
SK,4/6/2020,485,0,5.39,8.9
SK,4/7/2020,534,2,6.05,9.8
SK,4/8/2020,581,2,6.7,10.66
SK,4/9/2020,682,2,8.37,12.51
SK,4/10/2020,701,2,7.45,12.86
SK,4/11/2020,715,2,7.71,13.12
SK,4/12/2020,728,2,7.19,13.36
SK,4/13/2020,742,2,7.45,13.61
SK,4/14/2020,769,2,7.45,14.11
SK,4/15/2020,835,2,7.98,15.32
SK,4/16/2020,863,6,8.02,15.83
SK,4/17/2020,977,8,9.67,17.93
SK,4/18/2020,1049,9,10.6,19.25
SK,4/19/2020,1089,11,11.08,19.98
SK,4/20/2020,1161,12,11.5,21.3
SK,4/21/2020,1173,13,10.86,21.52
SK,4/22/2020,1199,14,9.49,22
SK,4/23/2020,1244,14,9.96,22.82
SK,4/24/2020,1325,15,11.19,24.31
SK,4/25/2020,1360,17,11.6,24.95
SK,4/26/2020,1373,17,11.58,25.19
SK,4/27/2020,1379,18,11.19,25.3
SK,4/28/2020,1381,18,10.02,25.34
SK,4/29/2020,1384,20,9.56,25.39
SK,4/30/2020,1391,22,7.6,25.52
SK,5/1/2020,1396,23,6.37,25.61
SK,5/2/2020,1403,23,5.76,25.74
SK,5/3/2020,1407,24,4.51,25.81
SK,5/4/2020,1408,24,4.31,25.83
SK,5/5/2020,1413,25,3.93,25.92
SK,5/6/2020,1421,25,3.25,26.07
SK,5/7/2020,1429,25,1.91,26.22
SK,5/8/2020,1445,26,1.56,26.51
SK,5/9/2020,1455,26,1.5,26.7
SK,5/10/2020,1455,26,1.39,26.7
SK,5/11/2020,1457,26,1.39,26.73
SK,5/12/2020,1457,26,1.34,26.73
SK,5/13/2020,1465,27,1.36,26.88
SK,5/14/2020,1469,27,1.34,26.95
SK,5/15/2020,1477,27,1.36,27.1
SK,5/16/2020,1480,27,1.34,27.15
SK,5/17/2020,1493,28,1.56,27.39
SK,5/18/2020,1494,28,1.49,27.41
SK,5/19/2020,1495,28,1.36,27.43
SK,5/20/2020,1495,28,1.21,27.43
SK,5/21/2020,1496,28,0.94,27.45
SK,5/22/2020,1502,28,0.86,27.56
SK,5/23/2020,1503,28,0.88,27.58
SK,5/24/2020,1504,28,0.86,27.59
SK,5/25/2020,1509,28,0.95,27.69
SK,5/26/2020,1511,28,0.84,27.72
SK,5/27/2020,1513,28,0.81,27.76
SK,5/28/2020,1515,28,0.7,27.8
SK,5/29/2020,1520,28,0.73,27.89
SK,5/30/2020,1520,28,0.5,27.89
SK,5/31/2020,1521,28,0.5,27.91
SK,6/1/2020,1522,28,0.5,27.92
SK,6/2/2020,1522,28,0.5,27.92
SK,6/3/2020,1522,28,0.48,27.92
SK,6/4/2020,1525,28,0.42,27.98
SK,6/5/2020,1526,28,0.42,28
SK,6/6/2020,1526,28,0.4,28
SK,6/7/2020,1528,28,0.35,28.03
SK,6/8/2020,1528,28,0.31,28.03
SK,6/9/2020,1530,28,0.31,28.07
SK,6/10/2020,1531,28,0.29,28.09
SK,6/11/2020,1533,28,0.24,28.13
SK,6/12/2020,1541,28,0.39,28.27
SK,6/13/2020,1542,28,0.39,28.29
SK,6/14/2020,1545,28,0.42,28.35
SK,6/15/2020,1548,28,0.48,28.4
SK,6/16/2020,1552,28,0.55,28.47
SK,6/17/2020,1552,28,0.5,28.47
SK,6/18/2020,1561,28,0.64,28.64
SK,6/19/2020,1562,28,0.66,28.66
SK,6/20/2020,1576,28,0.88,28.92
SK,6/21/2020,1586,28,1.06,29.1
SK,6/22/2020,1587,28,1.05,29.12
SK,6/23/2020,1588,28,1.05,29.14
SK,6/24/2020,1589,28,1.03,29.15
SK,6/25/2020,1607,28,1.21,29.48
SK,6/26/2020,1630,28,1.61,29.91
SK,6/27/2020,1643,28,1.8,30.14
SK,6/28/2020,1657,28,2,30.4
SK,6/29/2020,1664,28,2.05,30.53
SK,6/30/2020,1665,28,2.07,30.55
SK,7/1/2020,1667,28,1.94,30.58
SK,7/2/2020,1687,28,2.29,30.95
SK,7/3/2020,1700,28,2.28,31.19
SK,7/4/2020,1720,28,2.46,31.56
SK,7/5/2020,1749,28,2.97,32.09
SK,7/6/2020,1764,28,3.23,32.36
SK,7/7/2020,1765,28,3.23,32.38
SK,7/8/2020,1767,28,2.94,32.42
SK,7/9/2020,1798,28,3.08,32.99
SK,7/10/2020,1851,28,3.82,33.96
SK,7/11/2020,1870,28,3.91,34.31
SK,7/12/2020,1893,28,4.2,34.73
SK,7/13/2020,1901,28,4.33,34.88
SK,7/14/2020,1902,28,4.31,34.9
SK,7/15/2020,1908,28,4.05,35.01
SK,7/16/2020,1927,28,4.16,35.36
SK,7/17/2020,1951,28,4.24,35.8
SK,7/18/2020,1965,28,3.96,36.05
SK,7/19/2020,1976,28,3.89,36.25
SK,7/20/2020,1979,28,3.93,36.31
SK,7/21/2020,1980,28,3.91,36.33
SK,7/22/2020,2021,28,4.09,37.08
SK,7/23/2020,2058,28,3.8,37.76
SK,7/24/2020,2089,28,4.02,38.33
SK,7/25/2020,2118,28,4.13,38.86
SK,7/26/2020,2141,28,4.4,39.28
SK,7/27/2020,2179,28,5.08,39.98
SK,7/28/2020,2181,28,5.01,40.02
SK,7/29/2020,2204,28,5.08,40.44
SK,7/30/2020,2245,28,5.39,41.19
SK,7/31/2020,2265,28,5.5,41.56
SK,8/1/2020,2292,29,5.8,42.05
SK,8/2/2020,2337,29,6.57,42.88
SK,8/3/2020,2344,29,6.68,43.01
SK,8/4/2020,2354,29,6.11,43.19
SK,8/5/2020,2368,29,5.69,43.45
SK,8/6/2020,2417,29,6.02,44.35
SK,8/7/2020,2480,29,6.64,45.5
SK,8/8/2020,2523,31,7.01,46.29
SK,8/9/2020,2566,31,7.1,47.08
SK,8/10/2020,2596,31,7.61,47.63
SK,8/11/2020,2599,31,7.25,47.68
SK,8/12/2020,2615,31,6.79,47.98
SK,8/13/2020,2690,31,7.8,49.35
SK,8/14/2020,2739,31,8.2,50.25
SK,8/15/2020,2801,31,8.51,51.39
SK,8/16/2020,2855,31,9.38,52.38
SK,8/17/2020,2902,31,10.05,53.24
SK,8/18/2020,2907,31,9.89,53.34
SK,8/19/2020,2922,31,9.27,53.61
SK,8/20/2020,3022,33,9.94,55.45
SK,8/21/2020,3102,33,10.62,56.91
SK,8/22/2020,3225,33,12.09,59.17
SK,8/23/2020,3316,33,13.21,60.84
SK,8/24/2020,3356,33,13.89,61.57
SK,8/25/2020,3424,33,14.84,62.82
SK,8/26/2020,3452,33,13.98,63.33
SK,8/27/2020,3536,33,14.62,64.88
SK,8/28/2020,3626,33,15.14,66.53
SK,8/29/2020,3728,33,16.02,68.4
SK,8/30/2020,3842,33,17.25,70.49
SK,8/31/2020,3876,33,17.78,71.11
SK,9/1/2020,3917,33,18.26,71.87
SK,9/2/2020,3989,33,17.74,73.19
SK,9/3/2020,4042,33,17.25,74.16
SK,9/4/2020,4163,37,17.21,76.38
SK,9/5/2020,4300,37,18.05,78.89
SK,9/6/2020,4526,37,21.47,83.04
SK,9/7/2020,4614,37,21.83,84.65
SK,9/8/2020,4636,37,21.72,85.06
SK,9/9/2020,4727,37,21.85,86.73
SK,9/10/2020,4888,37,23.15,89.68
SK,9/11/2020,5021,37,23.72,92.12
SK,9/12/2020,5252,37,25.87,96.36
SK,9/13/2020,5453,38,28.93,100.05
SK,9/14/2020,5532,38,29.63,101.5
SK,9/15/2020,5580,38,29.19,102.38
SK,9/16/2020,5768,38,31.67,105.83
SK,9/17/2020,5860,38,31.14,107.51
SK,9/18/2020,6021,39,31.58,110.47
SK,9/19/2020,6256,39,31.74,114.78
SK,9/20/2020,6546,39,35.45,120.1
SK,9/21/2020,6677,39,37.45,122.5
SK,9/22/2020,6756,39,37.23,123.95
SK,9/23/2020,6931,40,37.48,127.16
SK,9/24/2020,7269,41,41.24,133.37
SK,9/25/2020,7629,41,43.61,139.97
SK,9/26/2020,8048,41,47.61,147.66
SK,9/27/2020,8600,44,56.29,157.79
SK,9/28/2020,9078,44,64.18,166.56
SK,9/29/2020,9343,44,65.59,171.42
SK,9/30/2020,9574,45,68.14,175.66
SK,10/1/2020,10141,48,75.59,186.06
SK,10/2/2020,10938,48,85.9,200.68
SK,10/3/2020,11617,54,93.04,213.14
SK,10/4/2020,12321,54,103.55,226.06
SK,10/5/2020,13139,55,117.11,241.06
SL,12/31/2019,0,0,0,0
SL,1/1/2020,0,0,0,0
SL,1/2/2020,0,0,0,0
SL,1/3/2020,0,0,0,0
SL,1/4/2020,0,0,0,0
SL,1/5/2020,0,0,0,0
SL,1/6/2020,0,0,0,0
SL,1/7/2020,0,0,0,0
SL,1/8/2020,0,0,0,0
SL,1/9/2020,0,0,0,0
SL,1/10/2020,0,0,0,0
SL,1/11/2020,0,0,0,0
SL,1/12/2020,0,0,0,0
SL,1/13/2020,0,0,0,0
SL,1/14/2020,0,0,0,0
SL,1/15/2020,0,0,0,0
SL,1/16/2020,0,0,0,0
SL,1/17/2020,0,0,0,0
SL,1/18/2020,0,0,0,0
SL,1/19/2020,0,0,0,0
SL,1/20/2020,0,0,0,0
SL,1/21/2020,0,0,0,0
SL,1/22/2020,0,0,0,0
SL,1/23/2020,0,0,0,0
SL,1/24/2020,0,0,0,0
SL,1/25/2020,0,0,0,0
SL,1/26/2020,0,0,0,0
SL,1/27/2020,0,0,0,0
SL,1/28/2020,0,0,0,0
SL,1/29/2020,0,0,0,0
SL,1/30/2020,0,0,0,0
SL,1/31/2020,0,0,0,0
SL,2/1/2020,0,0,0,0
SL,2/2/2020,0,0,0,0
SL,2/3/2020,0,0,0,0
SL,2/4/2020,0,0,0,0
SL,2/5/2020,0,0,0,0
SL,2/6/2020,0,0,0,0
SL,2/7/2020,0,0,0,0
SL,2/8/2020,0,0,0,0
SL,2/9/2020,0,0,0,0
SL,2/10/2020,0,0,0,0
SL,2/11/2020,0,0,0,0
SL,2/12/2020,0,0,0,0
SL,2/13/2020,0,0,0,0
SL,2/14/2020,0,0,0,0
SL,2/15/2020,0,0,0,0
SL,2/16/2020,0,0,0,0
SL,2/17/2020,0,0,0,0
SL,2/18/2020,0,0,0,0
SL,2/19/2020,0,0,0,0
SL,2/20/2020,0,0,0,0
SL,2/21/2020,0,0,0,0
SL,2/22/2020,0,0,0,0
SL,2/23/2020,0,0,0,0
SL,2/24/2020,0,0,0,0
SL,2/25/2020,0,0,0,0
SL,2/26/2020,0,0,0,0
SL,2/27/2020,0,0,0,0
SL,2/28/2020,0,0,0,0
SL,2/29/2020,0,0,0,0
SL,3/1/2020,0,0,0,0
SL,3/2/2020,0,0,0,0
SL,3/3/2020,0,0,0,0
SL,3/4/2020,0,0,0,0
SL,3/5/2020,0,0,0,0
SL,3/6/2020,0,0,0,0
SL,3/7/2020,0,0,0,0
SL,3/8/2020,0,0,0,0
SL,3/9/2020,0,0,0,0
SL,3/10/2020,0,0,0,0
SL,3/11/2020,0,0,0,0
SL,3/12/2020,0,0,0,0
SL,3/13/2020,0,0,0,0
SL,3/14/2020,0,0,0,0
SL,3/15/2020,0,0,0,0
SL,3/16/2020,0,0,0,0
SL,3/17/2020,0,0,0,0
SL,3/18/2020,0,0,0,0
SL,3/19/2020,0,0,0,0
SL,3/20/2020,0,0,0,0
SL,3/21/2020,0,0,0,0
SL,3/22/2020,0,0,0,0
SL,3/23/2020,0,0,0,0
SL,3/24/2020,0,0,0,0
SL,3/25/2020,0,0,0,0
SL,3/26/2020,0,0,0,0
SL,3/27/2020,0,0,0,0
SL,3/28/2020,0,0,0,0
SL,3/29/2020,0,0,0,0
SL,3/30/2020,0,0,0,0
SL,3/31/2020,0,0,0,0
SL,4/1/2020,1,0,0.01,0.01
SL,4/2/2020,1,0,0.01,0.01
SL,4/3/2020,2,0,0.03,0.03
SL,4/4/2020,2,0,0.03,0.03
SL,4/5/2020,4,0,0.05,0.05
SL,4/6/2020,6,0,0.08,0.08
SL,4/7/2020,6,0,0.08,0.08
SL,4/8/2020,6,0,0.08,0.08
SL,4/9/2020,7,0,0.09,0.09
SL,4/10/2020,7,0,0.09,0.09
SL,4/11/2020,8,0,0.1,0.1
SL,4/12/2020,10,0,0.13,0.13
SL,4/13/2020,10,0,0.13,0.13
SL,4/14/2020,11,0,0.13,0.14
SL,4/15/2020,11,0,0.13,0.14
SL,4/16/2020,13,0,0.14,0.17
SL,4/17/2020,15,0,0.17,0.19
SL,4/18/2020,26,0,0.28,0.33
SL,4/19/2020,30,0,0.31,0.38
SL,4/20/2020,35,0,0.37,0.45
SL,4/21/2020,43,0,0.47,0.55
SL,4/22/2020,50,0,0.55,0.64
SL,4/23/2020,61,0,0.69,0.78
SL,4/24/2020,64,1,0.72,0.82
SL,4/25/2020,82,3,0.92,1.05
SL,4/26/2020,82,3,0.92,1.05
SL,4/27/2020,93,4,1.05,1.19
SL,4/28/2020,99,4,1.13,1.27
SL,4/29/2020,104,4,1.16,1.33
SL,4/30/2020,116,4,1.29,1.48
SL,5/1/2020,124,7,1.25,1.59
SL,5/2/2020,136,7,1.36,1.74
SL,5/3/2020,155,8,1.54,1.98
SL,5/4/2020,157,8,1.46,2.01
SL,5/5/2020,178,9,1.64,2.28
SL,5/6/2020,199,11,1.77,2.55
SL,5/7/2020,225,14,2.06,2.88
SL,5/8/2020,231,16,1.91,2.96
SL,5/9/2020,257,17,2.24,3.29
SL,5/10/2020,291,18,2.53,3.72
SL,5/11/2020,307,18,2.66,3.93
SL,5/12/2020,338,19,2.99,4.33
SL,5/13/2020,338,20,2.84,4.33
SL,5/14/2020,387,21,3.37,4.95
SL,5/15/2020,408,26,3.48,5.22
SL,5/16/2020,447,27,3.74,5.72
SL,5/17/2020,462,29,3.9,5.91
SL,5/18/2020,505,32,4.19,6.46
SL,5/19/2020,519,33,4.1,6.64
SL,5/20/2020,534,33,3.95,6.83
SL,5/21/2020,570,34,4.34,7.3
SL,5/22/2020,585,35,4.2,7.49
SL,5/23/2020,606,38,4.03,7.76
SL,5/24/2020,621,39,4.02,7.95
SL,5/25/2020,707,40,4.72,9.05
SL,5/26/2020,735,42,5.08,9.41
SL,5/27/2020,754,44,4.7,9.65
SL,5/28/2020,782,45,4.79,10.01
SL,5/29/2020,812,45,4.67,10.39
SL,5/30/2020,829,45,4.7,10.61
SL,5/31/2020,852,46,4.44,10.9
SL,6/1/2020,861,46,4.38,11.02
SL,6/2/2020,861,46,4.19,11.02
SL,6/3/2020,896,46,4.17,11.47
SL,6/4/2020,909,47,4.15,11.63
SL,6/5/2020,914,47,3.94,11.7
SL,6/6/2020,929,47,3.94,11.89
SL,6/7/2020,946,48,3.06,12.11
SL,6/8/2020,969,48,2.99,12.4
SL,6/9/2020,1001,49,3.16,12.81
SL,6/10/2020,1025,50,3.11,13.12
SL,6/11/2020,1062,50,3.2,13.59
SL,6/12/2020,1085,50,3.28,13.89
SL,6/13/2020,1103,51,3.21,14.12
SL,6/14/2020,1132,51,3.47,14.49
SL,6/15/2020,1169,51,3.94,14.96
SL,6/16/2020,1176,51,3.58,15.05
SL,6/17/2020,1225,51,4.04,15.68
SL,6/18/2020,1249,51,4.29,15.99
SL,6/19/2020,1272,51,4.39,16.28
SL,6/20/2020,1298,53,4.51,16.61
SL,6/21/2020,1309,53,4.35,16.75
SL,6/22/2020,1327,55,4.17,16.98
SL,6/23/2020,1340,55,4.03,17.15
SL,6/24/2020,1347,55,3.65,17.24
SL,6/25/2020,1354,56,3.44,17.33
SL,6/26/2020,1381,56,3.56,17.68
SL,6/27/2020,1394,59,3.35,17.84
SL,6/28/2020,1410,59,3.08,18.05
SL,6/29/2020,1427,60,3.21,18.26
SL,6/30/2020,1450,60,2.88,18.56
SL,7/1/2020,1462,60,2.73,18.71
SL,7/2/2020,1498,60,2.89,19.17
SL,7/3/2020,1518,60,2.82,19.43
SL,7/4/2020,1524,62,2.75,19.51
SL,7/5/2020,1533,62,2.64,19.62
SL,7/6/2020,1542,62,2.59,19.74
SL,7/7/2020,1542,62,2.5,19.74
SL,7/8/2020,1572,63,2.79,20.12
SL,7/9/2020,1584,63,2.6,20.27
SL,7/10/2020,1598,63,2.61,20.45
SL,7/11/2020,1613,63,2.6,20.64
SL,7/12/2020,1618,63,2.44,20.71
SL,7/13/2020,1635,63,2.37,20.93
SL,7/14/2020,1642,63,2.3,21.02
SL,7/15/2020,1651,64,1.96,21.13
SL,7/16/2020,1668,64,1.92,21.35
SL,7/17/2020,1678,64,1.97,21.48
SL,7/18/2020,1688,65,1.98,21.6
SL,7/19/2020,1701,65,2.04,21.77
SL,7/20/2020,1711,65,2.16,21.9
SL,7/21/2020,1711,66,1.78,21.9
SL,7/22/2020,1727,66,1.83,22.1
SL,7/23/2020,1731,66,1.7,22.15
SL,7/24/2020,1752,66,1.78,22.42
SL,7/25/2020,1752,66,1.72,22.42
SL,7/26/2020,1768,66,1.7,22.63
SL,7/27/2020,1783,66,1.8,22.82
SL,7/28/2020,1783,66,1.69,22.82
SL,7/29/2020,1786,66,1.51,22.86
SL,7/30/2020,1803,67,1.6,23.08
SL,7/31/2020,1818,67,1.66,23.27
SL,8/1/2020,1818,67,1.5,23.27
SL,8/2/2020,1823,67,1.43,23.33
SL,8/3/2020,1843,67,1.69,23.59
SL,8/4/2020,1848,67,1.55,23.65
SL,8/5/2020,1855,67,1.59,23.74
SL,8/6/2020,1860,67,1.38,23.81
SL,8/7/2020,1877,68,1.6,24.02
SL,8/8/2020,1887,68,1.52,24.15
SL,8/9/2020,1895,68,1.43,24.25
SL,8/10/2020,1916,68,1.7,24.52
SL,8/11/2020,1917,69,1.68,24.54
SL,8/12/2020,1932,69,1.65,24.73
SL,8/13/2020,1937,69,1.52,24.79
SL,8/14/2020,1940,69,1.56,24.83
SL,8/15/2020,1947,69,1.59,24.92
SL,8/16/2020,1954,69,1.42,25.01
SL,8/17/2020,1956,69,1.38,25.03
SL,8/18/2020,1956,69,1.29,25.03
SL,8/19/2020,1959,69,1.27,25.07
SL,8/20/2020,1961,69,1.08,25.1
SL,8/21/2020,1969,69,1.05,25.2
SL,8/22/2020,1972,69,0.99,25.24
SL,8/23/2020,1980,69,0.82,25.34
SL,8/24/2020,1992,69,0.96,25.5
SL,8/25/2020,1997,69,0.83,25.56
SL,8/26/2020,2001,69,0.82,25.61
SL,8/27/2020,2003,69,0.81,25.64
SL,8/28/2020,2013,70,0.84,25.76
SL,8/29/2020,2013,70,0.76,25.76
SL,8/30/2020,2019,70,0.81,25.84
SL,8/31/2020,2022,70,0.84,25.88
SL,9/1/2020,2026,70,0.86,25.93
SL,9/2/2020,2028,71,0.86,25.96
SL,9/3/2020,2029,71,0.77,25.97
SL,9/4/2020,2035,71,0.81,26.05
SL,9/5/2020,2041,71,0.78,26.12
SL,9/6/2020,2041,71,0.63,26.12
SL,9/7/2020,2054,71,0.73,26.29
SL,9/8/2020,2055,71,0.69,26.3
SL,9/9/2020,2064,72,0.78,26.42
SL,9/10/2020,2067,72,0.69,26.46
SL,9/11/2020,2069,72,0.72,26.48
SL,9/12/2020,2087,72,0.87,26.71
SL,9/13/2020,2096,72,0.95,26.83
SL,9/14/2020,2109,72,1.06,26.99
SL,9/15/2020,2109,72,1.04,26.99
SL,9/16/2020,2126,72,1.24,27.21
SL,9/17/2020,2133,72,1.25,27.3
SL,9/18/2020,2133,72,1.18,27.3
SL,9/19/2020,2153,72,1.43,27.56
SL,9/20/2020,2159,72,1.34,27.63
SL,9/21/2020,2168,72,1.45,27.75
SL,9/22/2020,2168,72,1.33,27.75
SL,9/23/2020,2174,72,1.37,27.82
SL,9/24/2020,2183,72,1.46,27.94
SL,9/25/2020,2188,72,1.29,28
SL,9/26/2020,2199,72,1.32,28.14
SL,9/27/2020,2208,72,1.27,28.26
SL,9/28/2020,2215,72,1.36,28.35
SL,9/29/2020,2215,72,1.14,28.35
SL,9/30/2020,2222,72,1.14,28.44
SL,10/1/2020,2231,72,1.25,28.55
SL,10/2/2020,2238,72,1.09,28.64
SL,10/3/2020,2252,72,1.19,28.82
SL,10/4/2020,2259,72,1.16,28.91
SL,10/5/2020,2269,72,1.29,29.04
SM,12/31/2019,0,0,0,0
SM,1/1/2020,0,0,0,0
SM,1/2/2020,0,0,0,0
SM,1/3/2020,0,0,0,0
SM,1/4/2020,0,0,0,0
SM,1/5/2020,0,0,0,0
SM,1/6/2020,0,0,0,0
SM,1/7/2020,0,0,0,0
SM,1/8/2020,0,0,0,0
SM,1/9/2020,0,0,0,0
SM,1/10/2020,0,0,0,0
SM,1/11/2020,0,0,0,0
SM,1/12/2020,0,0,0,0
SM,1/13/2020,0,0,0,0
SM,1/14/2020,0,0,0,0
SM,1/15/2020,0,0,0,0
SM,1/16/2020,0,0,0,0
SM,1/17/2020,0,0,0,0
SM,1/18/2020,0,0,0,0
SM,1/19/2020,0,0,0,0
SM,1/20/2020,0,0,0,0
SM,1/21/2020,0,0,0,0
SM,1/22/2020,0,0,0,0
SM,1/23/2020,0,0,0,0
SM,1/24/2020,0,0,0,0
SM,1/25/2020,0,0,0,0
SM,1/26/2020,0,0,0,0
SM,1/27/2020,0,0,0,0
SM,1/28/2020,0,0,0,0
SM,1/29/2020,0,0,0,0
SM,1/30/2020,0,0,0,0
SM,1/31/2020,0,0,0,0
SM,2/1/2020,0,0,0,0
SM,2/2/2020,0,0,0,0
SM,2/3/2020,0,0,0,0
SM,2/4/2020,0,0,0,0
SM,2/5/2020,0,0,0,0
SM,2/6/2020,0,0,0,0
SM,2/7/2020,0,0,0,0
SM,2/8/2020,0,0,0,0
SM,2/9/2020,0,0,0,0
SM,2/10/2020,0,0,0,0
SM,2/11/2020,0,0,0,0
SM,2/12/2020,0,0,0,0
SM,2/13/2020,0,0,0,0
SM,2/14/2020,0,0,0,0
SM,2/15/2020,0,0,0,0
SM,2/16/2020,0,0,0,0
SM,2/17/2020,0,0,0,0
SM,2/18/2020,0,0,0,0
SM,2/19/2020,0,0,0,0
SM,2/20/2020,0,0,0,0
SM,2/21/2020,0,0,0,0
SM,2/22/2020,0,0,0,0
SM,2/23/2020,0,0,0,0
SM,2/24/2020,0,0,0,0
SM,2/25/2020,0,0,0,0
SM,2/26/2020,0,0,0,0
SM,2/27/2020,0,0,0,0
SM,2/28/2020,1,0,2.9,2.9
SM,2/29/2020,1,0,2.9,2.9
SM,3/1/2020,1,0,2.9,2.9
SM,3/2/2020,8,1,23.22,23.22
SM,3/3/2020,8,1,23.22,23.22
SM,3/4/2020,10,1,29.03,29.03
SM,3/5/2020,15,1,43.54,43.54
SM,3/6/2020,22,1,63.86,63.86
SM,3/7/2020,23,1,66.76,66.76
SM,3/8/2020,26,1,75.47,75.47
SM,3/9/2020,37,1,107.39,107.39
SM,3/10/2020,49,2,142.22,142.22
SM,3/11/2020,62,2,179.96,179.96
SM,3/12/2020,66,3,188.66,191.57
SM,3/13/2020,67,5,191.57,194.47
SM,3/14/2020,73,5,208.98,211.88
SM,3/15/2020,92,5,243.81,267.03
SM,3/16/2020,98,7,261.23,284.45
SM,3/17/2020,102,9,267.03,296.06
SM,3/18/2020,104,11,258.32,301.86
SM,3/19/2020,109,14,252.52,316.37
SM,3/20/2020,126,14,298.96,365.72
SM,3/21/2020,151,14,362.81,438.28
SM,3/22/2020,151,20,330.89,438.28
SM,3/23/2020,151,20,296.06,438.28
SM,3/24/2020,187,20,362.81,542.77
SM,3/25/2020,187,21,351.2,542.77
SM,3/26/2020,208,21,409.25,603.72
SM,3/27/2020,218,21,420.86,632.75
SM,3/28/2020,223,21,380.23,647.26
SM,3/29/2020,224,22,365.72,650.16
SM,3/30/2020,229,24,368.62,664.67
SM,3/31/2020,229,25,362.81,664.67
SM,4/1/2020,230,26,351.2,667.58
